id_assignment,userId,courseId,learningPathId,assignedAt,id_user,name,email,role,createdAt,updatedAt
1156,80,2871,-1,2021-11-08 10:23:07.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1157,80,1947,-1,2023-10-08 19:10:45.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1158,80,898,-1,2022-07-22 10:43:11.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1159,80,3573,-1,2023-01-28 21:20:02.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1160,80,1314,-1,2021-07-27 21:10:48.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1161,80,190,-1,2022-08-09 12:14:15.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1162,80,756,-1,2022-02-11 04:05:05.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1163,80,2969,-1,2022-11-06 13:46:59.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1164,80,2849,-1,2021-10-08 07:51:20.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1165,80,2748,-1,2021-07-23 21:00:38.000,80,Shelby Adams,hornerin@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1166,81,758,-1,2024-02-28 19:49:11.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1167,81,2559,-1,2020-06-28 12:52:15.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1168,81,3606,-1,2021-09-07 11:54:11.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1169,81,2303,-1,2023-07-15 21:33:13.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1170,81,2142,-1,2024-01-02 16:42:07.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1171,81,808,-1,2020-12-25 18:05:33.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1172,81,817,-1,2020-09-08 03:23:44.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1173,81,1473,-1,2021-02-24 02:08:21.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1174,81,15,-1,2024-05-28 14:33:27.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1175,81,1954,-1,2022-06-13 03:59:39.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1176,81,3579,-1,2022-10-22 04:36:15.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1177,81,452,-1,2020-04-19 09:04:30.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1178,81,119,-1,2021-03-08 02:09:39.000,81,Jeremy Huang,stephenhayes@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1179,82,2508,-1,2022-06-29 08:41:06.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1180,82,1188,-1,2023-04-13 05:05:06.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1181,82,706,-1,2023-12-08 07:54:28.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1182,82,296,-1,2020-05-22 10:47:11.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1183,82,501,-1,2024-03-27 14:20:19.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1184,82,126,-1,2022-09-12 01:05:15.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1185,82,3078,-1,2023-01-01 10:40:58.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1186,82,1812,-1,2023-12-19 05:49:06.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1187,82,644,-1,2021-06-14 02:33:16.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1188,82,1136,-1,2022-04-28 10:38:08.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1189,82,256,-1,2022-11-11 03:50:41.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1190,82,1529,-1,2022-01-01 08:32:55.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1191,82,2512,-1,2021-09-11 23:25:33.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1192,82,1182,-1,2020-04-26 21:49:46.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1193,82,625,-1,2023-02-16 22:34:02.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1194,82,1038,-1,2020-01-01 13:16:01.000,82,William Miller,jamie54@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1195,83,1459,-1,2024-10-02 02:31:00.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1196,83,38,-1,2020-11-26 23:35:53.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1197,83,2370,-1,2022-09-17 10:34:30.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1198,83,3217,-1,2023-10-15 10:04:29.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1199,83,2732,-1,2022-03-08 10:10:25.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1200,83,3569,-1,2021-06-14 13:55:34.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1201,83,427,-1,2020-11-05 22:06:37.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1202,83,1514,-1,2023-03-16 10:12:55.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1203,83,117,-1,2020-04-23 07:14:26.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1204,83,3393,-1,2023-01-04 04:27:04.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1205,83,1260,-1,2023-03-19 15:19:24.000,83,Aaron Gregory,ericarichardson@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1206,84,1816,-1,2024-02-25 01:45:49.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1207,84,2237,-1,2023-11-25 08:51:05.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1208,84,668,-1,2022-04-06 01:49:46.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1209,84,734,-1,2021-02-28 15:44:09.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1210,84,2872,-1,2024-08-18 12:33:17.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1211,84,2221,-1,2022-08-31 03:24:23.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1212,84,3547,-1,2023-11-17 11:04:24.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1213,84,1196,-1,2024-04-11 23:41:18.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1214,84,1968,-1,2022-09-05 11:58:49.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1215,84,2931,-1,2021-09-01 10:15:08.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1216,84,2374,-1,2021-02-08 12:48:29.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1217,84,1535,-1,2023-07-11 02:22:39.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1218,84,1518,-1,2023-03-07 09:12:54.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1219,84,1119,-1,2020-04-03 01:12:53.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1220,84,1049,-1,2022-03-21 00:03:57.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1221,84,1703,-1,2022-09-30 00:34:43.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1222,84,2711,-1,2021-12-05 14:52:44.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1223,84,2108,-1,2024-02-15 00:57:10.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1224,84,237,-1,2021-05-01 20:32:47.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1225,84,1390,-1,2021-04-29 22:12:30.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1226,84,157,-1,2024-06-04 17:01:44.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1227,84,3626,-1,2021-09-09 14:31:46.000,84,Douglas Holland,smithsusan@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1228,85,3093,-1,2020-11-19 16:49:57.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1229,85,848,-1,2020-07-20 01:16:10.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1230,85,3299,-1,2020-12-19 03:28:01.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1231,85,1061,-1,2021-12-19 04:58:05.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1232,85,2395,-1,2023-08-02 02:11:17.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1233,85,7,-1,2023-10-20 13:07:11.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1234,85,2182,-1,2022-06-12 14:53:38.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1235,85,2187,-1,2023-12-08 23:33:02.000,85,Heather Chambers,rasmussenkristopher@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1236,86,2955,-1,2021-08-22 05:17:51.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1237,86,2429,-1,2020-12-01 22:35:58.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1238,86,773,-1,2024-07-14 12:14:14.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1239,86,2558,-1,2024-05-30 21:15:10.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1240,86,1789,-1,2023-05-21 08:16:27.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1241,86,2676,-1,2023-12-02 00:44:02.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1242,86,1294,-1,2021-10-28 04:44:35.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1243,86,2047,-1,2020-07-19 21:45:13.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1244,86,484,-1,2020-07-19 13:46:30.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1245,86,864,-1,2021-01-27 04:03:23.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1246,86,208,-1,2023-10-27 14:22:44.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1247,86,1659,-1,2021-05-02 03:13:31.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1248,86,804,-1,2024-03-04 19:51:07.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1249,86,1443,-1,2022-09-24 15:33:49.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1250,86,2597,-1,2023-12-08 19:19:03.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1251,86,2512,-1,2022-06-29 16:27:17.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1252,86,2042,-1,2024-02-16 23:55:55.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1253,86,706,-1,2023-08-20 19:37:51.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1254,86,295,-1,2021-10-04 11:16:42.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1255,86,1599,-1,2021-08-16 14:48:25.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1256,86,2962,-1,2021-04-05 05:48:27.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1257,86,2914,-1,2024-02-25 06:24:47.000,86,Sarah Fisher,jennyclark@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1258,87,2386,-1,2024-05-06 14:48:37.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1259,87,3004,-1,2020-09-04 01:48:17.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1260,87,3186,-1,2021-08-01 04:40:33.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1261,87,1098,-1,2024-06-13 01:56:45.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1262,87,497,-1,2022-04-23 06:45:49.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1263,87,2224,-1,2023-04-26 21:39:44.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1264,87,3048,-1,2021-05-13 04:17:59.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1265,87,3137,-1,2023-07-27 06:46:06.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1266,87,90,-1,2023-02-03 17:31:41.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1267,87,1540,-1,2024-07-22 18:12:15.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1268,87,3569,-1,2022-01-16 00:29:01.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1269,87,2765,-1,2021-09-06 20:45:07.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1270,87,1736,-1,2023-08-17 15:55:58.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1271,87,3093,-1,2022-06-08 13:46:05.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1272,87,2445,-1,2023-11-13 16:49:20.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1273,87,3576,-1,2020-01-05 18:10:11.000,87,Arthur Alvarez,pkemp@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1274,88,2893,-1,2023-06-22 09:08:22.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1275,88,2506,-1,2024-08-26 16:14:50.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1276,88,3297,-1,2021-01-06 05:13:22.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1277,88,3105,-1,2020-01-09 13:09:45.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1278,88,317,-1,2024-02-01 03:28:36.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1279,88,2957,-1,2023-02-23 07:55:15.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1280,88,1029,-1,2022-05-26 13:07:50.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1281,88,121,-1,2023-01-15 03:42:33.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1282,88,1482,-1,2021-09-01 15:18:19.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1283,88,319,-1,2020-04-01 14:43:46.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1284,88,386,-1,2023-11-20 15:19:32.000,88,Stephen Nguyen,jjennings@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1285,89,2071,-1,2022-12-16 06:54:32.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1286,89,1237,-1,2021-06-10 15:22:42.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1287,89,1839,-1,2021-01-24 01:00:22.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1288,89,2887,-1,2022-11-20 15:45:02.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1289,89,1198,-1,2022-02-13 17:24:52.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1290,89,969,-1,2023-08-07 17:03:31.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1291,89,3111,-1,2021-01-15 10:01:45.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1292,89,1311,-1,2020-05-31 01:41:49.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1293,89,1466,-1,2021-12-12 22:56:04.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1294,89,1449,-1,2021-03-19 03:18:45.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1295,89,2473,-1,2024-05-31 10:47:19.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1296,89,2365,-1,2022-07-06 11:55:13.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1297,89,1505,-1,2023-05-12 19:45:36.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1298,89,256,-1,2023-05-09 19:06:13.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1299,89,844,-1,2020-04-10 01:44:26.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1300,89,2773,-1,2022-11-01 05:36:48.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1301,89,1538,-1,2021-09-21 01:33:45.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1302,89,2112,-1,2020-03-13 12:37:57.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1303,89,2558,-1,2022-07-28 11:03:31.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1304,89,3650,-1,2023-05-06 19:26:15.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1305,89,628,-1,2022-11-05 02:51:10.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1306,89,2666,-1,2020-07-24 21:59:46.000,89,Todd Church,lritter@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1307,90,1960,-1,2021-02-03 00:12:16.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1308,90,1507,-1,2021-05-01 13:31:50.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1309,90,3509,-1,2024-06-28 23:44:44.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1310,90,3302,-1,2023-02-10 23:43:21.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1311,90,3417,-1,2020-06-05 19:15:19.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1312,90,210,-1,2024-06-28 06:15:49.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1313,90,3457,-1,2024-06-20 03:05:40.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1314,90,1123,-1,2021-04-01 09:12:17.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1315,90,1200,-1,2024-03-11 17:57:33.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1316,90,1633,-1,2020-11-16 05:49:00.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1317,90,1909,-1,2021-03-05 14:48:55.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1318,90,2082,-1,2021-03-23 03:32:32.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
1319,90,3652,-1,2023-03-25 00:55:10.000,90,Michelle Welch,walterburke@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
